"gene","per_1","per_2","per_3","control_1","control_2","control_3","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAOUHSC_02659",18372,12714,15363,3022,4201,143,7543.88878633729,3.02176870455752,0.520770370223661,5.80249737184495,6.5334418412988e-09,4.67364839661128e-08
"SAOUHSC_02660",26002,17297,22727,4301,4720,239,10646.2500591201,3.1425229496178,0.465703619150499,6.74790321653534,1.49996941828572e-11,1.53585103966432e-10
"SAOUHSC_02661",7522,6810,4809,545,278,43,2867.13588935344,4.56073299152182,0.422687320415276,10.7898504905259,3.84414413207132e-27,2.04837965894658e-25
"SAOUHSC_02662",836,914,573,52,69,18,360.199745178453,3.93633116811545,0.368057814318626,10.6948718787635,1.0756821417638e-26,5.61721214429057e-25
"SAOUHSC_02663",631,565,336,1672,3225,207,838.791974591569,-1.50830532133481,0.388913833172501,-3.87825063724543,0.000105210294110671,0.000342951408143523
"SAOUHSC_02664",4528,3157,3905,3736,4812,287,2734.01645179758,0.667910626115009,0.403016963235474,1.65727670803961,0.0974635441468368,0.150935536042343
"SAOUHSC_02665",6614,6054,4467,15090,15124,1849,6767.35583018885,-0.800109531256414,0.266202946245546,-3.00563740011499,0.00265024828328057,0.00624530529570899
"SAOUHSC_02666",868,618,628,2084,2583,154,878.98685142292,-0.9266552382653,0.39876655120374,-2.32380382825,0.0201360104746947,0.0380703282761969
"SAOUHSC_02667",19619,15467,16865,16546,23433,3940,14091.3179319789,0.204400780461316,0.230718653674297,0.885930882510551,0.375654773372947,0.466619701844321
"SAOUHSC_02668",289,196,184,1166,1369,50,387.480145389123,-1.62185320979105,0.521389023595569,-3.11063934297375,0.00186682793717164,0.00459048212675245
"SAOUHSC_02669",5005,3554,3578,7304,9773,492,3795.17271256238,-0.23712266378517,0.431640925820823,-0.549351670799633,0.582764133867964,0.661276468287377
"SAOUHSC_02670",5030,3578,4288,3379,4336,211,2789.94150510694,1.01569476084705,0.449445664380277,2.2598833214857,0.0238284933114257,0.0440624617819636
"SAOUHSC_02671",970,805,733,1232,5596,364,1248.96529254188,-1.29225669582038,0.483688770025982,-2.67166983378788,0.00754748688441925,0.015853972852147
"SAOUHSC_02674",601,398,531,313,507,44,332.256606113601,0.983262554186701,0.31761018561827,3.09581555853649,0.00196272406296739,0.00479389385257984
"SAOUHSC_02675",2141,1407,1522,1415,2015,222,1215.26173557326,0.567363036663612,0.235712510615838,2.40701282753844,0.0160836049244987,0.0312670472348943
"SAOUHSC_02676",3797,2985,2992,3437,5155,761,2763.69998877992,0.0664464898332952,0.209648926204908,0.316941713158841,0.751287829885505,0.80807106878128
"SAOUHSC_02677",1626,1246,1276,1954,2810,280,1259.80951521059,-0.145356207984427,0.250443229352222,-0.58039583805238,0.561647711139768,0.641730917356868
"SAOUHSC_02678",706,554,505,1123,1532,101,588.256299760668,-0.405857335491835,0.359487263339585,-1.12898947161988,0.258902275072832,0.346130998574073
"SAOUHSC_02679",159,83,83,407,647,45,180.50093881739,-1.57988537808415,0.378599446853116,-4.17297328671769,3.00650203556364e-05,0.000108725440648984
"SAOUHSC_02680",529,344,306,1542,2152,524,873.444183343587,-2.07155341110696,0.334547582318991,-6.1921039654435,5.93663710159713e-10,4.87438977115412e-09
"SAOUHSC_02681",807,487,379,2047,2796,560,1081.10525693124,-1.84591473339796,0.304752682283133,-6.0570910141588,1.38605174772265e-09,1.08029286964294e-08
"SAOUHSC_02682",1326,947,883,1552,3054,581,1278.03195289412,-0.867176962783595,0.332357943277236,-2.60916575133648,0.0090763267157853,0.0187042533977233
"SAOUHSC_02683",169,142,124,296,616,204,282.171261233143,-1.79056355584684,0.498616811194563,-3.59106134339331,0.000329334103294507,0.000972727764368731
"SAOUHSC_02684",933,743,711,1300,2493,443,1003.26944220643,-0.929831317313044,0.310177706620013,-2.99773741783494,0.00271991910626607,0.0063979358436583
"SAOUHSC_02685",116,86,87,85,240,44,101.258976765067,-0.484760510173397,0.437443192695568,-1.10816791361241,0.267789305263554,0.356263559501558
"SAOUHSC_02686",529,362,333,609,1165,152,447.851464903506,-0.64384538952197,0.27546704325264,-2.3372864569192,0.0194242942641424,0.036938697977914
"SAOUHSC_02687",1162,980,818,3673,4713,464,1576.37684458047,-1.4341707056557,0.262577020481077,-5.46190486520147,4.71052510677041e-08,2.9423878119085e-07
"SAOUHSC_02688",9,5,13,54,142,17,34.0269549256193,-2.91532034148391,0.566088564316475,-5.14993682128878,2.60574218493765e-07,1.46313824620908e-06
"SAOUHSC_02689",115,89,88,468,516,37,166.946114938203,-1.59096317095194,0.378832281867128,-4.19965047094364,2.6732732920134e-05,9.74848682324997e-05
"SAOUHSC_02690",21138,12811,13375,2440,4217,481,7704.78704156189,2.78975716154111,0.254501962513674,10.9616331991594,5.84351671961188e-28,3.39053825664592e-26
"SAOUHSC_02691",6661,5243,4822,1974,2140,289,3015.75121160514,1.98546240558531,0.208746662518165,9.51134921935592,1.88205446313659e-21,5.71400488749959e-20
"SAOUHSC_02692",3401,2696,2406,1011,1713,71,1542.61342036028,1.93009861551898,0.454712140037308,4.24466040286634,2.18924718759849e-05,8.14262736014195e-05
"SAOUHSC_02693",47,24,25,39,18,2,20.9014194490121,0.757470709786636,0.595854054771464,1.27123530287489,0.203644950874853,0.284188651381209
"SAOUHSC_02694",2407,1828,1956,2738,4376,210,1746.80621425893,0.070454109619187,0.43061996415813,0.163610876139767,0.870037482167152,0.898247475657743
"SAOUHSC_02695",697,605,600,1127,1232,134,604.538812352169,-0.254477808649881,0.271448135669761,-0.937482248761783,0.348510550597365,0.440659102958702
"SAOUHSC_02696",2777,1861,2385,524,564,42,1155.43938145865,2.85065624399206,0.368328225048111,7.73944555462647,9.98512854413633e-15,1.56114794184072e-13
"SAOUHSC_02697",45228,30874,36766,9113,14842,4567,21593.0459473897,1.62263387297589,0.427587708993909,3.79485621042257,0.000147729046800044,0.000466974020817088
"SAOUHSC_02698",22546,15284,18307,5763,9243,2883,11436.7380567142,1.28333962010371,0.42899182240554,2.99152467034798,0.00277588108019154,0.00650333092522564
"SAOUHSC_02699",18414,11241,15338,4581,8489,1514,8755.6381299125,1.52093826932929,0.328050707384068,4.6362901682411,3.54717927648778e-06,1.58590498132013e-05
"SAOUHSC_02700",4761,4637,4175,6301,12381,967,4456.57053800179,-0.323071624052565,0.327534740393227,-0.986373609299266,0.323949810496507,0.413610247044685
"SAOUHSC_02701",95,72,69,98,164,3,62.257992842323,0.186730576474014,0.570638024748427,0.327231219048777,0.743493010139092,0.802173656807094
"SAOUHSC_02702",4663,1815,1201,131,172,8,1073.14436208004,4.79863760496355,0.531904198741709,9.02162008932317,1.85327941028354e-19,4.7440319022062e-18
"SAOUHSC_02703",7710,5545,4504,14543,20185,2137,7409.98805061385,-0.950242708447888,0.244459134177314,-3.88712294038744,0.000101439384836775,0.000331072792261024
"SAOUHSC_02704",2760,1891,2302,2179,2468,237,1633.2526174012,0.674011869224912,0.301377102388875,2.23644020691133,0.0253229498963708,0.0464639649890541
"SAOUHSC_02705",14,8,18,36,73,4,19.3014513009617,-1.27404354292792,0.592145072192878,-2.1515733268028,0.0314309748013267,0.0560945148368176
"SAOUHSC_02706",26037,24075,16649,31423,47540,2650,19273.3735769398,-0.010534224146919,0.406467148901673,-0.0259165449788103,0.979323903494292,0.983845599085647
"SAOUHSC_02708",5783,3798,2091,12858,21334,1043,5729.85677301803,-1.3367440364725,0.472989525472122,-2.82615991366448,0.00471097390442525,0.010486234326048
"SAOUHSC_02709",12269,8352,5167,15059,21850,989,7987.69738455961,-0.274361365879343,0.478072803980986,-0.573890343886315,0.566042007744076,0.644637366534998
"SAOUHSC_02710",14349,10244,5734,11970,15652,1043,7729.87464178568,0.288492795781682,0.412846053831383,0.698790246641207,0.484683124730678,0.570048485888198
"SAOUHSC_02711",155,72,111,71,84,6,67.8341716190051,1.2019421150767,0.417001365229069,2.88234575543043,0.00394726338191192,0.00890009040602075
"SAOUHSC_02712",376,239,263,237,454,51,226.916666228821,0.30525434069926,0.2938197309169,1.03891709296267,0.298843296100609,0.389167005545482
"SAOUHSC_02713",366,209,229,288,375,39,206.468711514176,0.283357766713289,0.285687264787319,0.991845985589299,0.321272661371418,0.411601039666719
"SAOUHSC_02714",280,183,194,184,284,44,169.128735582575,0.341895665927976,0.266302074265282,1.28386407380136,0.199189519602096,0.279464715572849
"SAOUHSC_02715",225,117,126,80,63,11,87.8962534628562,1.57997915417898,0.366561884154904,4.31026580360794,1.63058434437493e-05,6.24426089406708e-05
"SAOUHSC_02716",77,61,48,28,21,3,33.6698869278186,1.85681604797053,0.433853151181403,4.27982611838666,1.87039384845603e-05,7.0408720154414e-05
"SAOUHSC_02718",747,344,463,224,414,32,303.612733451421,1.36056520113201,0.368980352699088,3.68736489945736,0.000226588323354879,0.000686336557168897
"SAOUHSC_02719",281,170,219,139,174,38,152.311461138073,0.828262530044866,0.315273809769412,2.62712126532378,0.00861106405397137,0.0178946433305759
"SAOUHSC_02721",6484,4497,3202,4550,1787,731,3152.39146971261,0.801185797823072,0.463290315753552,1.72933853909708,0.0837485229382968,0.132606060274041
"SAOUHSC_02722",895,625,750,1025,828,90,579.5925877595,0.376698674081383,0.351201427858462,1.07260006423777,0.283450595924892,0.372841060936974
"SAOUHSC_02723",19755,18359,19717,4575,4077,1746,10484.7098001935,2.0837607714104,0.444240239141636,4.69061689557132,2.72382557925711e-06,1.24989606106157e-05
"SAOUHSC_02724",40724,38134,45133,8115,9817,918,20695.2497162017,2.91682712188219,0.321616134959105,9.06928106157694,1.1980488248595e-19,3.12810548170815e-18
"SAOUHSC_02725",4076,3482,2730,11785,12991,2550,5641.6094894677,-1.49136789910174,0.233754636437013,-6.38005697698153,1.77022110014539e-10,1.54068243082654e-09
"SAOUHSC_02726",240,243,191,431,759,243,370.728591795191,-1.46399135863205,0.460789476372467,-3.17713713897554,0.00148736685377768,0.00373414889924376
"SAOUHSC_02727",2341,1691,851,4419,5990,1567,2731.01307538912,-1.58408769621321,0.411602866274977,-3.84858276267429,0.000118803159806283,0.000382484648895444
"SAOUHSC_02728",716,420,416,433,926,62,393.958526484337,0.320664767432508,0.372180430446563,0.861584170472788,0.388916384874451,0.479669665048272
"SAOUHSC_02729",1695,2112,1284,4759,7045,892,2502.17730601344,-1.24492728981375,0.292150715245703,-4.26125018645512,2.03286502915495e-05,7.60431316779882e-05
"SAOUHSC_02731",5952,3813,4857,8377,13259,802,4801.50098643712,-0.353201160300086,0.386444728675921,-0.913975878284748,0.360729520733468,0.452819605113021
"SAOUHSC_02732",1,1,4,6,6,0,2.18529787487521,-0.711601315257768,1.32460135441773,-0.537219226663538,0.591116191928835,0.668140422998349
"SAOUHSC_02733",8401,6330,4816,16349,25058,3374,9102.07973848138,-1.18260592604048,0.226440358128532,-5.22259342731301,1.76434488758945e-07,1.00363932494467e-06
"SAOUHSC_02734",2,2,8,7,5,0,3.1494415584418,0.269561118340586,1.19666710523632,0.22525990491512,0.821777089337323,0.859983960023948
"SAOUHSC_02736",3720,2413,2729,3440,3861,305,2216.20340152755,0.425826915499881,0.346421286468119,1.22921694518639,0.218990477271595,0.301389447240958
"SAOUHSC_02737",1986,1681,1026,1384,1668,346,1198.98266542688,0.335366382784824,0.297675917430491,1.12661576952436,0.259904968832224,0.347293691720029
"SAOUHSC_02739",941,660,544,2170,3461,1177,1615.50661429897,-2.10052152273328,0.452729364861932,-4.63968473388925,3.48941092525518e-06,1.56543847523046e-05
"SAOUHSC_02740",1683,1329,950,8605,9664,1321,3279.1478191795,-2.26578390709328,0.233232106081327,-9.71471700514167,2.60972950547992e-22,8.41235029482477e-21
"SAOUHSC_02741",2102,1316,1324,768,1010,256,1017.80618358949,0.988556384474117,0.330209571057788,2.99372420159534,0.0027559494228088,0.00647263697126735
"SAOUHSC_02742",1940,1275,1426,807,1168,178,979.044798050562,1.09551412874791,0.226456423359044,4.83763768983926,1.31391362968764e-06,6.31052330286734e-06
"SAOUHSC_02743",703,418,470,328,568,109,385.648814172369,0.532778562152898,0.319210414152453,1.66905131703643,0.0951072101586363,0.147724524523617
"SAOUHSC_02744",951,620,661,643,1478,420,794.365505189389,-0.565083560701775,0.472197783231663,-1.1967094738023,0.231419813130894,0.315528528503793
"SAOUHSC_02745",7,7,7,0,1,0,3.17605946213683,3.96715627243934,1.39714621541397,2.83947107945597,0.00451883910889747,0.010092975973765
"SAOUHSC_02746",18,18,13,9,6,2,9.94716354565893,1.47228098067642,0.662613514988011,2.22193020120192,0.0262880230154182,0.0480658460036813
"SAOUHSC_02747",3078,1983,2336,1549,1882,105,1481.29845080449,1.33923638437158,0.420274288917844,3.18657700384182,0.00143967158254478,0.00362836148844056
"SAOUHSC_02750",6022,4256,4807,2483,3765,508,3130.82833334451,1.19217055050978,0.219722607938796,5.42579829036919,5.76960868923174e-08,3.56977447573082e-07
"SAOUHSC_02751",4432,4412,2959,15346,18437,5601,8700.44343891747,-2.03728910949946,0.381729008404439,-5.33700364563589,9.44951407440019e-08,5.64592248243911e-07
"SAOUHSC_02752",7194,5058,5816,2287,2459,556,3450.25420656464,1.63874751146031,0.27357463740634,5.99012952003398,2.09673988584964e-09,1.60545098004499e-08
"SAOUHSC_02753",2302,2102,1565,3524,3856,934,2210.37260716324,-0.647097806206109,0.295799376321311,-2.18762397086058,0.0286970042815671,0.0518891123124458
"SAOUHSC_02754",893,915,680,1509,1420,725,1122.90818284605,-1.07139584591203,0.498496316139625,-2.14925529281532,0.0316141683602815,0.0563059983551808
"SAOUHSC_02755",6240,4933,4732,6790,7194,3255,5792.24171675271,-0.605834048419754,0.468453868624624,-1.29326298488788,0.195920118122945,0.275670862067103
"SAOUHSC_02756",6003,3644,5859,4025,3060,192,3123.32302839761,1.37725328954836,0.503522025449023,2.73523941345004,0.00623349199086015,0.0133845786086644
"SAOUHSC_02757",7036,5023,5906,5355,6363,95,3863.81529945403,1.04008333435886,0.69366728558837,1.49939799089222,0.133770414502579,0.198113756248573
"SAOUHSC_02759",2691,1826,1872,3615,5202,295,1997.14432604853,-0.243891576215882,0.395813068773857,-0.616178684982294,0.53777659465793,0.619653437180872
"SAOUHSC_02760",1571,1048,889,1911,3052,720,1452.68288514042,-0.93652941811271,0.348887751505957,-2.68432873917249,0.00726756068492509,0.0153152550026952
"SAOUHSC_02761",529,350,427,792,943,103,431.4712257315,-0.378732339048196,0.270437138449209,-1.40044500256139,0.161380101762055,0.232797483812556
"SAOUHSC_02762",4781,2997,2826,787,1117,265,1865.38214368758,2.0717353362741,0.32468598502019,6.38073533153972,1.7623966957693e-10,1.53900259954971e-09
"SAOUHSC_02763",1623,1075,1115,159,267,116,661.69970310419,2.26290634355143,0.523903957882927,4.31931522849291,1.56514086673183e-05,6.00968059270117e-05
"SAOUHSC_02764",1096,889,659,110,224,55,445.983411896765,2.52187375290921,0.404442715724969,6.23542878844713,4.50542272905186e-10,3.77040344408795e-09
"SAOUHSC_02765",590,543,395,74,97,18,248.966536707374,2.9858976741245,0.287320597341459,10.3922158792395,2.69029058131553e-25,1.17072478463581e-23
"SAOUHSC_02766",2597,1446,1630,457,899,129,1021.87989999345,1.8989654049692,0.304820708853573,6.22977819358527,4.67096020539553e-10,3.89644635664144e-09
"SAOUHSC_02767",8351,5504,5323,1345,2943,284,3339.53241782179,2.17397143662849,0.305350153267199,7.11960158973997,1.08239482553841e-12,1.35221669353147e-11
"SAOUHSC_02768",2624,1863,1477,139,297,34,912.039668800387,3.70563437549111,0.31206690903629,11.8744867468796,1.6061680857724e-32,1.23344260939757e-30
"SAOUHSC_02769",2656,1842,1391,149,356,34,904.858783465066,3.53330329635645,0.347332333200875,10.1726875347162,2.62562316453694e-24,1.09863745805062e-22
"SAOUHSC_02770",2862,1956,1400,165,344,67,970.088289721326,3.26594951630958,0.371557074037822,8.7898999763819,1.49693180397497e-18,3.55317176379877e-17
"SAOUHSC_02771",403,314,396,1522,1784,360,729.261700075161,-1.79700898509652,0.280894765081798,-6.39744562193326,1.5799771939633e-10,1.39841371302989e-09
"SAOUHSC_02772",3002,3433,2027,8939,16567,9021,9466.84269307965,-2.74770310427027,0.61995890718854,-4.43207295259433,9.33314264673292e-06,3.74905160778764e-05
"SAOUHSC_02773",2536,2151,1709,9684,16527,1684,4619.46924520111,-2.00840872845638,0.255962806722279,-7.8464865820741,4.2785450554997e-15,6.93868393783212e-14
"SAOUHSC_02774",2788,3117,2215,11083,14242,998,4401.91674482391,-1.44418576547516,0.374006841188151,-3.86138863366041,0.000112744400740871,0.000366138843699519
"SAOUHSC_02775",453,278,299,500,768,73,321.239152210449,-0.262035038077644,0.28210199889585,-0.928866293408949,0.352958383082875,0.444990023287971
"SAOUHSC_02776",112,71,75,285,503,37,139.334107516742,-1.50021941164085,0.353537572746772,-4.24345112737257,2.20108326051353e-05,8.1750048267437e-05
"SAOUHSC_02777",247,128,115,849,1547,182,423.449724895267,-2.37296068391308,0.317337406631688,-7.47772129702696,7.56223584502486e-14,1.05026583996595e-12
"SAOUHSC_02778",458,410,251,1870,4063,735,1212.69882371972,-2.71697811928315,0.37389002284627,-7.26678422333904,3.68146151326531e-13,4.87933807671864e-12
"SAOUHSC_02779",877,1073,570,3459,5997,698,1756.32825682594,-1.92873022856278,0.326682278884819,-5.90399404322389,3.54804978092879e-09,2.63180624375144e-08
"SAOUHSC_02780",138,114,130,457,523,275,329.893298700384,-2.28630625192631,0.538301491670482,-4.24725973697629,2.16401032444673e-05,8.06024387607761e-05
"SAOUHSC_02781",2524,1688,1079,8968,8292,453,2825.13715729585,-1.49059841451832,0.492581509758634,-3.02609494060936,0.00247734502258042,0.00586964415059662
"SAOUHSC_02782",31,26,32,13,6,0,15.1040742219855,2.34266416902146,0.686378663796147,3.41307836707061,0.000642334681643577,0.00176913064743816
"SAOUHSC_02783",400,285,313,469,759,151,363.071961911885,-0.591334815803375,0.305753602259292,-1.93402403580481,0.0531101726908206,0.0890627237609073
"SAOUHSC_02784",117,70,77,109,196,26,84.6156154024543,-0.31311565815874,0.321909515174371,-0.972682208505495,0.330711270375102,0.421624573705758
"SAOUHSC_02785",155,99,111,196,267,14,108.310634739645,-0.148252462254948,0.415724263368305,-0.356612484086852,0.721381930254575,0.785545476504556
"SAOUHSC_02788",320,196,252,555,1011,129,348.861230790531,-1.10866640891406,0.289673291125014,-3.82729938479414,0.000129556899693577,0.00041303182551884
"SAOUHSC_02789",227,175,151,392,533,94,232.816375244047,-0.935988203490732,0.247783535757722,-3.77744308405513,0.000158446699071697,0.00049664385507347
"SAOUHSC_02790",2416,1243,1897,2007,2441,225,1394.68077747807,0.409580359530871,0.338833625107337,1.20879490458222,0.22674164966857,0.310284301511864
"SAOUHSC_02791",139,93,106,250,433,37,140.642986035621,-0.944820942353585,0.322796496784541,-2.92698635755093,0.00342263893797769,0.00785972758756354
"SAOUHSC_02793",1376,857,868,1210,1593,205,856.737161893017,0.08447050008079,0.220307645249815,0.383420647908091,0.701407896169268,0.768839637656574
"SAOUHSC_02794",223,104,97,409,711,26,187.868434860186,-1.14875675652701,0.51990153934867,-2.2095659842942,0.0271352982474306,0.0494419146713477
"SAOUHSC_02795",82,62,44,130,135,11,61.0550535366373,-0.423329481080259,0.387975314162757,-1.09112478455954,0.275217978447629,0.364029673835942
"SAOUHSC_02796",13,11,23,44,65,6,21.9257960642433,-1.13276687366634,0.54207559628089,-2.08968431974821,0.0366461664728906,0.0646071172590935
"SAOUHSC_02797",441,264,293,462,696,59,296.811229914561,-0.137519414867858,0.307972357226541,-0.446531682603903,0.655213232030216,0.726746707234874
"SAOUHSC_02798",4252,2845,3451,2246,3621,1550,3091.46467992859,-0.041406455414063,0.520837606304208,-0.0794997421708419,0.936635136683265,0.949729841506799
"SAOUHSC_02799",17,7,20,18,7,0,9.16609523978854,1.00096760467092,0.877435169915673,1.14078810491163,0.25395811182585,0.340567349757214
"SAOUHSC_02800",14,12,14,22,13,0,9.59353152816437,0.39747547261708,0.751085010602847,0.529201710866326,0.596665529984617,0.672665673052606
"SAOUHSC_02801",1542,975,1110,1452,2017,555,1222.60995367799,-0.429960498598902,0.366474623235251,-1.17323402860257,0.240701969539045,0.325633597132874
"SAOUHSC_02802",14484,26593,16852,17066,9067,2080,12760.3250980576,1.07158465443452,0.454201348284818,2.35927228855903,0.0183108147720107,0.0349996613248317
"SAOUHSC_02803",10635,16563,11236,18153,16644,4499,12162.270997426,-0.180110166528251,0.384627521120439,-0.468271656701998,0.639590334612958,0.7139676629647
"SAOUHSC_02804",3,8,1,13,19,0,5.00914514528365,-1.08317993197345,1.08217607685038,-1.00092762642285,0.316861799201222,0.406791412346465
"SAOUHSC_02806",5389,6617,4160,2027,3986,1068,3632.6617529747,0.891507551290025,0.44720458397763,1.99351165714934,0.0462054483504892,0.0787997554821211
"SAOUHSC_02808",2982,3691,2264,2192,4058,1576,2923.00103115911,-0.311146811798301,0.533338826446291,-0.583394263401963,0.559627918723403,0.640030002534737
"SAOUHSC_02809",1570,1497,1011,2694,3803,2093,2566.82728032158,-1.75167374934722,0.573341523908804,-3.05520126539072,0.00224909536705706,0.0054073554358987
"SAOUHSC_02810",3413,2668,2241,3298,6111,1122,2843.10408231625,-0.465743603510484,0.307788667482496,-1.51319282584363,0.130230686024212,0.193530063294945
"SAOUHSC_02811",899,731,666,1849,3580,211,1007.06712947242,-1.03315052025907,0.379061342796678,-2.72554967656841,0.00641945155728877,0.0137499491518302
"SAOUHSC_02812",13073,11060,8879,34473,46974,14647,22278.9633836219,-1.88379713967859,0.395160368393597,-4.76717123059833,1.86830518294342e-06,8.75789018431824e-06
"SAOUHSC_02815",9502,10398,7626,23293,24941,4787,12010.9608601638,-0.995337416717747,0.261131101398446,-3.81163871858762,0.000138048547704018,0.000438497272573226
"SAOUHSC_02816",939,691,608,2189,3569,115,973.708483650684,-1.03323471040719,0.518799020944467,-1.99158955336152,0.0464161105152221,0.0791073528428491
"SAOUHSC_02818",828,464,478,553,839,97,452.347298466772,0.301843661381657,0.265265545604238,1.1378924492214,0.255165394600981,0.341835220781509
"SAOUHSC_02819",164,120,130,83,183,15,95.6596001508014,0.697262966304265,0.363231638291984,1.91960967272286,0.0549072213430585,0.0915470976543588
"SAOUHSC_02820",411,218,316,946,1622,401,646.526222658274,-1.90993168222109,0.40160151616605,-4.75578802703371,1.97673802108634e-06,9.23302857434068e-06
